"task_id","task_type","model_name","evaluator","Fluency","Coherence","Conciseness","Accuracy","Constructiveness","Final choice","Motivational tone","Sentiment match"
"A4","Idea-to-Text","Gemini","A_V3","0","0.666666666666666","1","0","0.666666666666666","0","0.666666666666666","1"
"A4","Idea-to-Text","Qwen","A_V3","1","0","0","1","0","1","0.333333333333333","0"
"A5","Idea-to-Text","DeepSeek","A_V1","1","0.666666666666666","0.666666666666666","0","0.666666666666666","0.666666666666666","0.333333333333333","0.333333333333333"
"A5","Idea-to-Text","Flash","A_V1","0.333333333333333","0","0","0","1","0.333333333333333","0.666666666666666","0.666666666666666"
"A5","Idea-to-Text","Gemini","A_V1","0.666666666666666","1","1","0","0","1","1","0"
"A5","Idea-to-Text","Qwen","A_V1","0","0.333333333333333","0.333333333333333","1","0.333333333333333","0","0","1"
"A6","Idea-to-Text","DeepSeek","A_V3","0.333333333333333","0.333333333333333","0.333333333333333","0","1","0.666666666666666","1","0"
"A6","Idea-to-Text","Flash","A_V3","1","0.666666666666666","0","0","0.333333333333333","0.333333333333333","0.333333333333333","0.666666666666666"
"A6","Idea-to-Text","Gemini","A_V3","0","0","0.666666666666666","0","0.666666666666666","1","0.666666666666666","0.333333333333333"
"A6","Idea-to-Text","Qwen","A_V3","0.666666666666666","1","1","1","0","0","0","1"
"A6","Idea-to-Text","DeepSeek","A_V2","0.333333333333333","0.333333333333333","0","0","0.666666666666666","0.666666666666666","1","0"
"A6","Idea-to-Text","Flash","A_V2","1","0.666666666666666","1","0","0.333333333333333","0.333333333333333","0.333333333333333","0.666666666666666"
"A6","Idea-to-Text","Gemini","A_V2","0","0","0.666666666666666","0","1","1","0.666666666666666","0.333333333333333"
"A6","Idea-to-Text","Qwen","A_V2","0.666666666666666","1","0.333333333333333","1","0","0","0","1"
"B1","Idea-to-Text","DeepSeek","B_V5","0.333333333333333","1","0.333333333333333","0","1","0.333333333333333","0.666666666666666","0"
"B1","Idea-to-Text","Flash","B_V5","0.666666666666666","0.666666666666666","0","0.5","0","0.666666666666666","0","1"
"B1","Idea-to-Text","Gemini","B_V5","0","0","1","0","0.666666666666666","0","1","0.666666666666666"
"B1","Idea-to-Text","Qwen","B_V5","1","0.333333333333333","0.666666666666666","1","0.333333333333333","1","0.333333333333333","0.333333333333333"
"B1","Idea-to-Text","DeepSeek","B_V4","0.666666666666666","1","0.333333333333333","0","1","0","0.666666666666666","0"
"B1","Idea-to-Text","Flash","B_V4","0","0.666666666666666","0","0","0","0.666666666666666","0","0.666666666666666"
"B1","Idea-to-Text","Gemini","B_V4","0.333333333333333","0","1","0","0.666666666666666","0.333333333333333","1","1"
"B1","Idea-to-Text","Qwen","B_V4","1","0.333333333333333","0.666666666666666","1","0.333333333333333","1","0.333333333333333","0.333333333333333"
"B2","Idea-to-Text","DeepSeek","B_V5","1","0.666666666666666","0.666666666666666","0","1","1","0.333333333333333","0.333333333333333"
"B2","Idea-to-Text","Flash","B_V5","0.666666666666666","1","0.333333333333333","0","0.666666666666666","0.666666666666666","0.666666666666666","0.666666666666666"
"B2","Idea-to-Text","Gemini","B_V5","0.333333333333333","0","1","0","0.333333333333333","0.333333333333333","0","0"
"B2","Idea-to-Text","Qwen","B_V5","0","0.333333333333333","0","1","0","0","1","1"
"B2","Idea-to-Text","DeepSeek","B_V1","1","1","0.666666666666666","0","1","1","0.666666666666666","0.333333333333333"
"B2","Idea-to-Text","Flash","B_V1","0","0.333333333333333","0.333333333333333","0","0.666666666666666","0.666666666666666","0.333333333333333","0.666666666666666"
"B2","Idea-to-Text","Gemini","B_V1","0.333333333333333","0","1","0","0","0","1","0"
"B2","Idea-to-Text","Qwen","B_V1","0.666666666666666","0.666666666666666","0","1","0.333333333333333","0.333333333333333","0","1"
"B3","Idea-to-Text","DeepSeek","B_V1","1","1","0.333333333333333","0","0.666666666666666","0.333333333333333","1","0"
"B3","Idea-to-Text","Flash","B_V1","0.666666666666666","0.333333333333333","0","0","1","0.666666666666666","0.666666666666666","0.333333333333333"
"B3","Idea-to-Text","Gemini","B_V1","0","0","1","0","0","1","0.333333333333333","1"
"B3","Idea-to-Text","Qwen","B_V1","0.333333333333333","0.666666666666666","0.666666666666666","1","0.333333333333333","0","0","0.666666666666666"
"B3","Idea-to-Text","DeepSeek","B_V3","0.333333333333333","0.333333333333333","0.333333333333333","0","0.666666666666666","0.333333333333333","0.666666666666666","0"
"B3","Idea-to-Text","Flash","B_V3","0.666666666666666","0.666666666666666","0","0","1","1","1","0.333333333333333"
"B3","Idea-to-Text","Gemini","B_V3","0","0","1","0","0","0","0","1"
"B3","Idea-to-Text","Qwen","B_V3","1","1","0.666666666666666","1","0.333333333333333","0.666666666666666","0.333333333333333","0.666666666666666"
"B4","Idea-to-Text","DeepSeek","B_V3","1","0.666666666666666","0.666666666666666","0","1","0.333333333333333","1","0"
"B4","Idea-to-Text","Flash","B_V3","0.333333333333333","0","0","1","0","1","0","0.333333333333333"
"B4","Idea-to-Text","Gemini","B_V3","0.666666666666666","0.333333333333333","1","0","0.666666666666666","0","0.666666666666666","1"
"B4","Idea-to-Text","Qwen","B_V3","0","1","0.333333333333333","0","0.333333333333333","0.666666666666666","0.333333333333333","0.666666666666666"
"B5","Idea-to-Text","DeepSeek","B_V2","0.666666666666666","0.666666666666666","0.333333333333333","0","0.666666666666666","0.666666666666666","0.666666666666666","0.333333333333333"
"B5","Idea-to-Text","Flash","B_V2","0","1","0","0","1","0","0.333333333333333","0"
"B5","Idea-to-Text","Gemini","B_V2","0.333333333333333","0","0.666666666666666","0","0","0.333333333333333","1","0.666666666666666"
"B5","Idea-to-Text","Qwen","B_V2","1","0.333333333333333","1","0","0.333333333333333","1","0","1"
"B6","Idea-to-Text","DeepSeek","B_V4","0.666666666666666","1","0.333333333333333","0.5","1","0.666666666666666","0.666666666666666","0"
"B6","Idea-to-Text","Flash","B_V4","1","0.666666666666666","0","0","0","0","0","0.666666666666666"
"B6","Idea-to-Text","Gemini","B_V4","0","0","0.666666666666666","0","0.666666666666666","1","1","0.333333333333333"
"B6","Idea-to-Text","Qwen","B_V4","0.333333333333333","0.333333333333333","1","1","0.333333333333333","0.333333333333333","0.333333333333333","1"
"B6","Idea-to-Text","DeepSeek","B_V2","0","0","0","0","1","0.666666666666666","1","0"
"B6","Idea-to-Text","Flash","B_V2","1","0.333333333333333","0.333333333333333","0","0","0","0.333333333333333","0.666666666666666"
"B6","Idea-to-Text","Gemini","B_V2","0.666666666666666","1","1","0","0.666666666666666","0.333333333333333","0.666666666666666","0.333333333333333"
"B6","Idea-to-Text","Qwen","B_V2","0.333333333333333","0.666666666666666","0.666666666666666","1","0.333333333333333","1","0","1"
"C1","Idea-to-Text","DeepSeek","C_V5","0.666666666666666","1","0","0","1","0","0.666666666666666","0.333333333333333"
"C1","Idea-to-Text","Flash","C_V5","0.333333333333333","0.333333333333333","0","0","0.333333333333333","0.666666666666666","0.333333333333333","0.666666666666666"
"C1","Idea-to-Text","Gemini","C_V5","0","0","0","0.5","0","0.333333333333333","1","1"
"C1","Idea-to-Text","Qwen","C_V5","1","0.666666666666666","0","1","0.666666666666666","1","0","0"
"C2","Idea-to-Text","DeepSeek","C_V3","0.333333333333333","1","0.333333333333333","0","1","1","0.666666666666666","0.666666666666666"
"C2","Idea-to-Text","Flash","C_V3","0","0.333333333333333","0.666666666666666","0","0","0.666666666666666","0","0"
"C2","Idea-to-Text","Gemini","C_V3","0.666666666666666","0.666666666666666","1","0","0.666666666666666","0.333333333333333","1","0.333333333333333"
"C2","Idea-to-Text","Qwen","C_V3","1","0","0","1","0.333333333333333","0","0.333333333333333","1"
"C2","Idea-to-Text","DeepSeek","C_V1","0.333333333333333","1","0.333333333333333","0","1","0","0.666666666666666","0.666666666666666"
"C2","Idea-to-Text","Flash","C_V1","0","0.333333333333333","0.666666666666666","0","0","0.333333333333333","0","0"
"C2","Idea-to-Text","Gemini","C_V1","0.666666666666666","0","1","0","0.666666666666666","0.666666666666666","1","0.333333333333333"
"C2","Idea-to-Text","Qwen","C_V1","1","0.666666666666666","0","1","0.333333333333333","1","0.333333333333333","1"
"C3","Idea-to-Text","DeepSeek","C_V1","0.666666666666666","0.333333333333333","0.666666666666666","1","1","0.666666666666666","0.666666666666666","0.333333333333333"
"C3","Idea-to-Text","Flash","C_V1","0.333333333333333","0","0.333333333333333","0","0","0","0.333333333333333","0.666666666666666"
"C3","Idea-to-Text","Gemini","C_V1","1","1","1","0","0.666666666666666","0.333333333333333","1","1"
"C3","Idea-to-Text","Qwen","C_V1","0","0.666666666666666","0","0","0.333333333333333","1","0","0"
"C4","Idea-to-Text","DeepSeek","C_V5","0.333333333333333","1","0.333333333333333","0","1","1","1","0"
"C4","Idea-to-Text","Flash","C_V5","1","0.333333333333333","0.666666666666666","0","0.666666666666666","0.666666666666666","0.666666666666666","0.333333333333333"
"C4","Idea-to-Text","Gemini","C_V5","0.666666666666666","0","1","0","0.333333333333333","0.333333333333333","0.333333333333333","0.666666666666666"
"C4","Idea-to-Text","Qwen","C_V5","0","0.666666666666666","0","1","0","0","0","1"
"C4","Idea-to-Text","DeepSeek","C_V2","1","0","0.333333333333333","0","1","0","1","0.333333333333333"
"C4","Idea-to-Text","Flash","C_V2","0.333333333333333","1","0.666666666666666","0","0.666666666666666","0.666666666666666","0.333333333333333","0"
"C4","Idea-to-Text","Gemini","C_V2","0","0.333333333333333","1","0","0.333333333333333","0.333333333333333","0.666666666666666","1"
"C4","Idea-to-Text","Qwen","C_V2","0.666666666666666","0.666666666666666","0","1","0","1","0","0.666666666666666"
"C5","Idea-to-Text","DeepSeek","C_V3","1","0.333333333333333","0.333333333333333","0.5","0.666666666666666","0.666666666666666","1","0.333333333333333"
"C5","Idea-to-Text","Flash","C_V3","0.333333333333333","0","0","0","1","0","0.333333333333333","0"
"C5","Idea-to-Text","Gemini","C_V3","0.666666666666666","1","1","0","0","1","0.666666666666666","0.666666666666666"
"C5","Idea-to-Text","Qwen","C_V3","0","0.666666666666666","0.666666666666666","1","0.333333333333333","0.333333333333333","0","1"
"C5","Idea-to-Text","DeepSeek","C_V4","0.333333333333333","1","0","0","0.666666666666666","0.666666666666666","1","1"
"C5","Idea-to-Text","Flash","C_V4","0","0.333333333333333","0.333333333333333","0","1","1","0.333333333333333","0"
"C5","Idea-to-Text","Gemini","C_V4","0.666666666666666","0","0.666666666666666","0","0","0","0.666666666666666","0.333333333333333"
"C5","Idea-to-Text","Qwen","C_V4","1","0.666666666666666","1","1","0.333333333333333","0.333333333333333","0","0.666666666666666"
"C6","Idea-to-Text","DeepSeek","C_V2","0.666666666666666","1","0.666666666666666","1","1","0.666666666666666","0.666666666666666","1"
"C6","Idea-to-Text","Flash","C_V2","0","0","0","0","0","0","0","0"
"C6","Idea-to-Text","Gemini","C_V2","1","0.666666666666666","1","0","0.666666666666666","0.333333333333333","1","0.666666666666666"
"C6","Idea-to-Text","Qwen","C_V2","0.333333333333333","0.333333333333333","0.333333333333333","0","0.333333333333333","1","0.333333333333333","0.333333333333333"
"C6","Idea-to-Text","DeepSeek","C_V4","1","1","1","1","1","0.666666666666666","1","1"
"C6","Idea-to-Text","Flash","C_V4","0","0","0","0","0","0.333333333333333","0","0.333333333333333"
"C6","Idea-to-Text","Gemini","C_V4","0.666666666666666","0.666666666666666","0.666666666666666","0","0.666666666666666","1","0.666666666666666","0"
"C6","Idea-to-Text","Qwen","C_V4","0.333333333333333","0.333333333333333","0.333333333333333","0","0.333333333333333","0","0.333333333333333","0.666666666666666"
