"Model","Category","Volunteer","Task_ID","word_count","token_count","bleu_1","bleu_2","bleu_3","bleu_4","rouge_l_precision","rouge_l_recall","rouge_l_f1","lexical_diversity","length_ratio","distinct_1","distinct_2","bert_precision","bert_recall","bert_f1"
"Gemini","Interpret","Volunteer 2","B17","40","40","0.12500000000000003","0.017902871850985817","0.00944830570045677","0.006909792747415067","0.125","0.13513513513513514","0.12987012987012989","0.9","1.1111111108024692","0.9","1.0","0.8798910975456238","0.8879621624946594","0.883908212184906"
"Gemini","Interpret","Volunteer 2","B18","41","41","0.18060021625267372","0.019273427032885156","0.009219434815903422","0.006417963276276407","0.21951219512195122","0.1836734693877551","0.2","0.8536585365853658","0.8367346937067889","0.8536585365853658","1.0","0.8819431662559509","0.8859487175941467","0.8839413523674011"
"Gemini","Idea-to-Text","Volunteer 3","B3","32","32","0.09374999999999999","0.05499266813300748","0.021602106819883025","0.013654398783491636","0.25","0.5714285714285714","0.34782608695652173","0.9375","2.46153845964497","0.9375","1.0","0.8984266519546509","0.9073454141616821","0.9028639793395996"
"Gemini","Idea-to-Text","Volunteer 3","B4","29","29","0.13793103448275862","0.07018624063435965","0.026325708370055278","0.016275776313613193","0.2413793103448276","0.4666666666666667","0.3181818181818182","0.896551724137931","2.0714285699489796","0.896551724137931","1.0","0.8849207162857056","0.8971542119979858","0.890995442867279"
"Gemini","Summarise","Volunteer 3","B10","24","24","0.22571279851789613","0.06951868455168976","0.022116601059773432","0.012620531640038136","0.20833333333333334","0.12195121951219512","0.15384615384615383","0.9166666666666666","0.5853658535157644","0.9166666666666666","1.0","0.9035427570343018","0.8745659589767456","0.8888182640075684"
"Gemini","Summarise","Volunteer 3","B11","20","20","0.07819827455270031","0.04632066017398943","0.01274736860581488","0.006783429908998844","0.47619047619047616","0.18181818181818182","0.26315789473684215","0.95","0.3636363635702479","0.95","1.0","0.9304132461547852","0.8869664072990417","0.9081705212593079"
"Gemini","Interpret","Volunteer 3","B13","44","44","0.15375343492403537","0.05878518879840618","0.01584207277455496","0.008273712120007395","0.20454545454545456","0.11688311688311688","0.1487603305785124","0.8863636363636364","0.5789473683448754","0.8863636363636364","1.0","0.8623747825622559","0.8502605557441711","0.8562749028205872"
"Gemini","Interpret","Volunteer 3","B16","43","43","0.16977557452696473","0.01810771025638486","0.008656615418917341","0.00602242477211895","0.13333333333333333","0.10714285714285714","0.11881188118811882","0.9069767441860465","0.8269230767640532","0.9069767441860465","1.0","0.8746927976608276","0.8556904792785645","0.8650873303413391"
"Gemini","Idea-to-Text","Volunteer 4","B1","35","35","0.11428571428571427","0.018333969940564222","0.010061584140428004","0.007511251053510192","0.1891891891891892","0.5","0.2745098039215686","0.8285714285714286","2.9166666642361108","0.8285714285714286","1.0","0.8778576850891113","0.8920871019363403","0.8849151730537415"
"Gemini","Idea-to-Text","Volunteer 4","B6","32","32","0.15625","0.022450662753346857","0.01188809752368403","0.008724383945340666","0.2571428571428571","0.6","0.36","0.84375","2.666666664444444","0.84375","1.0","0.9000794887542725","0.9288440346717834","0.9142355918884277"
"Gemini","Summarise","Volunteer 4","B9","20","20","0.02252460119677891","0.014615891266180596","0.008116243523024261","0.00345005364636679","0.5","0.12195121951219512","0.19607843137254902","1.0","0.24390243899464606","1.0","1.0","0.9017013907432556","0.8495303392410278","0.8748387694358826"
"Gemini","Summarise","Volunteer 4","B12","23","23","0.2838418467528829","0.17500991524524773","0.12007405983471078","0.0846607849654791","0.391304347826087","0.2571428571428571","0.3103448275862069","0.9565217391304348","0.657142856955102","0.9565217391304348","1.0","0.9332136511802673","0.9102078676223755","0.9215672016143799"
"Gemini","Interpret","Volunteer 4","B14","40","40","0.13381535712974757","0.013552008008565536","0.006371815868510488","0.0043983366674665006","0.16666666666666666","0.10606060606060606","0.12962962962962962","0.925","0.6153846152899409","0.925","1.0","0.864973783493042","0.8702226877212524","0.8675903081893921"
"Gemini","Interpret","Volunteer 4","B15","43","43","0.17771599808779093","0.08041759955982766","0.04315263883973682","0.01788613282018097","0.27906976744186046","0.16666666666666666","0.20869565217391303","0.8837209302325582","0.5972222221392748","0.8837209302325582","1.0","0.8865278959274292","0.8847768306732178","0.8856515288352966"
"Gemini","Idea-to-Text","Volunteer 5","B1","35","35","0.11428571428571427","0.018333969940564222","0.010061584140428004","0.007511251053510192","0.1891891891891892","0.5","0.2745098039215686","0.8285714285714286","2.9166666642361108","0.8285714285714286","1.0","0.8778576850891113","0.8920871019363403","0.8849151730537415"
"Gemini","Idea-to-Text","Volunteer 5","B2","33","33","0.060606060606060615","0.04351941398892446","0.018281063669093055","0.011945952463515465","0.14705882352941177","0.38461538461538464","0.21276595744680854","0.8787878787878788","2.5384615365088754","0.8787878787878788","1.0","0.8677241206169128","0.8861279487609863","0.8768294453620911"
"Gemini","Summarise","Volunteer 5","B8","24","24","0.2051934531980874","0.0937389751267495","0.026993807988848765","0.01465503896824952","0.5","0.2857142857142857","0.36363636363636365","0.875","0.5853658535157644","0.875","1.0","0.9360422492027283","0.9146482944488525","0.9252215623855591"
"Gemini","Summarise","Volunteer 5","B10","24","24","0.22571279851789613","0.06951868455168976","0.022116601059773432","0.012620531640038136","0.20833333333333334","0.12195121951219512","0.15384615384615383","0.9166666666666666","0.5853658535157644","0.9166666666666666","1.0","0.9035427570343018","0.8745659589767456","0.8888182640075684"
"Gemini","Interpret","Volunteer 5","B15","43","43","0.17771599808779093","0.08041759955982766","0.04315263883973682","0.01788613282018097","0.27906976744186046","0.16666666666666666","0.20869565217391303","0.8837209302325582","0.5972222221392748","0.8837209302325582","1.0","0.8865278959274292","0.8847768306732178","0.8856515288352966"
"Gemini","Interpret","Volunteer 5","B16","43","43","0.16977557452696473","0.01810771025638486","0.008656615418917341","0.00602242477211895","0.13333333333333333","0.10714285714285714","0.11881188118811882","0.9069767441860465","0.8269230767640532","0.9069767441860465","1.0","0.8746927976608276","0.8556904792785645","0.8650873303413391"
"DeepSeek","Idea-to-Text","Volunteer 1","B2","39","39","0.10256410256410255","0.0519524333466131","0.019394117443469673","0.011931001236437418","0.2","0.6153846153846154","0.30188679245283023","0.8461538461538461","2.9999999976923073","0.8461538461538461","1.0","0.8664122819900513","0.8905913829803467","0.8783354759216309"
"DeepSeek","Idea-to-Text","Volunteer 1","B3","45","45","0.08888888888888888","0.014213381090374034","0.00777395666112282","0.005783214009218943","0.15555555555555556","0.5","0.23728813559322035","0.8888888888888888","3.4615384588757396","0.8888888888888888","1.0","0.8738288879394531","0.8935931921005249","0.8836005330085754"
"DeepSeek","Summarise","Volunteer 1","B7","13","13","0.010647601137916855","0.0014307284129160436","0.0007543771609950706","0.0005609864450078816","0.7857142857142857","0.171875","0.28205128205128205","1.0","0.20967741932101977","1.0","1.0","0.917424201965332","0.8739776611328125","0.8951740860939026"
"DeepSeek","Summarise","Volunteer 1","B12","15","15","0.15815828286943603","0.10913958393292364","0.07846283103012833","0.032095034113755534","1.0","0.42857142857142855","0.6","0.9333333333333333","0.4285714284489796","0.9333333333333333","1.0","0.9429906010627747","0.9099754691123962","0.9261889457702637"
"DeepSeek","Interpret","Volunteer 1","B14","47","47","0.029013932174372304","0.006557851934090372","0.004024034707074173","0.003169945040953962","0.08","0.06060606060606061","0.0689655172413793","1.0","0.7230769229656805","1.0","1.0","0.8404127359390259","0.8594708442687988","0.8498349785804749"
"DeepSeek","Interpret","Volunteer 1","B18","42","42","0.12092596069865914","0.01580071129892078","0.008084198282635615","0.005819235894789995","0.11363636363636363","0.10204081632653061","0.1075268817204301","0.9523809523809523","0.85714285696793","0.9523809523809523","1.0","0.8404537439346313","0.8658894300460815","0.8529819846153259"
"DeepSeek","Idea-to-Text","Volunteer 2","B5","39","39","0.15384615384615385","0.02012109091463834","0.0103046625465185","0.007425055521504611","0.14634146341463414","0.42857142857142855","0.2181818181818182","0.8974358974358975","2.9999999976923073","0.8974358974358975","1.0","0.8841642141342163","0.9121426343917847","0.8979355096817017"
"DeepSeek","Idea-to-Text","Volunteer 2","B6","36","36","0.2222222222222222","0.15936381457791915","0.0907333276031208","0.03878793365257052","0.2564102564102564","0.6666666666666666","0.37037037037037035","0.9166666666666666","2.9999999975","0.9166666666666666","1.0","0.9037210941314697","0.9337747693061829","0.918502151966095"
"DeepSeek","Summarise","Volunteer 2","B9","16","16","0.0040408736470414685","0.000659871903354062","0.0003690700753183521","0.00028117687673802333","0.4375","0.08536585365853659","0.14285714285714288","1.0","0.19512195119571685","1.0","1.0","0.878657341003418","0.8511900901794434","0.8647056221961975"
"DeepSeek","Summarise","Volunteer 2","B11","17","17","0.03145901947260643","0.004585900730094243","0.0024660055311016517","0.0018397954932016045","0.5882352941176471","0.18181818181818182","0.2777777777777778","1.0","0.30909090903471076","1.0","1.0","0.9104111790657043","0.8741120100021362","0.8918923735618591"
"DeepSeek","Interpret","Volunteer 2","B17","42","42","0.07142857142857141","0.013199091933711363","0.007580119263551495","0.00578083904183164","0.13333333333333333","0.16216216216216217","0.14634146341463417","0.9047619047619048","1.1666666663425926","0.9047619047619048","1.0","0.8520590662956238","0.883914589881897","0.8676945567131042"
"DeepSeek","Interpret","Volunteer 2","B18","42","42","0.12092596069865914","0.01580071129892078","0.008084198282635615","0.005819235894789995","0.11363636363636363","0.10204081632653061","0.1075268817204301","0.9523809523809523","0.85714285696793","0.9523809523809523","1.0","0.8404537439346313","0.8658894300460815","0.8529819846153259"
"DeepSeek","Idea-to-Text","Volunteer 3","B3","45","45","0.08888888888888888","0.014213381090374034","0.00777395666112282","0.005783214009218943","0.15555555555555556","0.5","0.23728813559322035","0.8888888888888888","3.4615384588757396","0.8888888888888888","1.0","0.8738288879394531","0.8935931921005249","0.8836005330085754"
"DeepSeek","Idea-to-Text","Volunteer 3","B4","43","43","0.09302325581395347","0.06655583256397216","0.022106982193496973","0.012819825042984193","0.2558139534883721","0.7333333333333333","0.3793103448275862","0.9534883720930233","3.0714285692346937","0.9534883720930233","1.0","0.8742697238922119","0.9018793106079102","0.8878599405288696"
"DeepSeek","Summarise","Volunteer 3","B10","13","13","0.05355553949896621","0.03218287395810994","0.022189685897702944","0.010611150912651982","0.9230769230769231","0.2926829268292683","0.4444444444444444","1.0","0.3170731706543724","1.0","1.0","0.8922814130783081","0.8677945137023926","0.8798676133155823"
"DeepSeek","Summarise","Volunteer 3","B11","17","17","0.03145901947260643","0.004585900730094243","0.0024660055311016517","0.0018397954932016045","0.5882352941176471","0.18181818181818182","0.2777777777777778","1.0","0.30909090903471076","1.0","1.0","0.9104111790657043","0.8741120100021362","0.8918923735618591"
"DeepSeek","Interpret","Volunteer 3","B13","56","56","0.0999532196250186","0.011276243958295719","0.005482054281271017","0.0038402742314609466","0.10344827586206896","0.07792207792207792","0.08888888888888888","0.8928571428571429","0.7368421051662051","0.8928571428571429","1.0","0.8321948647499084","0.844835102558136","0.8384673595428467"
"DeepSeek","Interpret","Volunteer 3","B16","44","44","0.15159143965003283","0.01714438040437283","0.008356233269924256","0.0058690970893946846","0.17777777777777778","0.14285714285714285","0.15841584158415842","1.0","0.8461538459911242","1.0","1.0","0.8562666177749634","0.8615274429321289","0.8588889837265015"
"DeepSeek","Idea-to-Text","Volunteer 4","B1","50","50","0.06","0.01106566670344976","0.006342171441018576","0.004826741258911654","0.11764705882352941","0.42857142857142855","0.18461538461538463","0.88","4.1666666631944445","0.88","1.0","0.8636356592178345","0.8832764625549316","0.873345673084259"
"DeepSeek","Idea-to-Text","Volunteer 4","B6","36","36","0.2222222222222222","0.15936381457791915","0.0907333276031208","0.03878793365257052","0.2564102564102564","0.6666666666666666","0.37037037037037035","0.9166666666666666","2.9999999975","0.9166666666666666","1.0","0.9037210941314697","0.9337747693061829","0.918502151966095"
"DeepSeek","Summarise","Volunteer 4","B9","16","16","0.0040408736470414685","0.000659871903354062","0.0003690700753183521","0.00028117687673802333","0.4375","0.08536585365853659","0.14285714285714288","1.0","0.19512195119571685","1.0","1.0","0.878657341003418","0.8511900901794434","0.8647056221961975"
"DeepSeek","Summarise","Volunteer 4","B12","15","15","0.15815828286943603","0.10913958393292364","0.07846283103012833","0.032095034113755534","1.0","0.42857142857142855","0.6","0.9333333333333333","0.4285714284489796","0.9333333333333333","1.0","0.9429906010627747","0.9099754691123962","0.9261889457702637"
"DeepSeek","Interpret","Volunteer 4","B14","47","47","0.029013932174372304","0.006557851934090372","0.004024034707074173","0.003169945040953962","0.08","0.06060606060606061","0.0689655172413793","1.0","0.7230769229656805","1.0","1.0","0.8404127359390259","0.8594708442687988","0.8498349785804749"
"DeepSeek","Interpret","Volunteer 4","B15","43","43","0.05923866602926365","0.02680586651994256","0.009629266107438477","0.0058070534586389085","0.14893617021276595","0.09722222222222222","0.11764705882352942","0.9534883720930233","0.5972222221392748","0.9534883720930233","1.0","0.8513791561126709","0.8734991550445557","0.8622973561286926"
"DeepSeek","Idea-to-Text","Volunteer 5","B1","50","50","0.06","0.01106566670344976","0.006342171441018576","0.004826741258911654","0.11764705882352941","0.42857142857142855","0.18461538461538463","0.88","4.1666666631944445","0.88","1.0","0.8636356592178345","0.8832764625549316","0.873345673084259"
"DeepSeek","Idea-to-Text","Volunteer 5","B2","39","39","0.10256410256410255","0.0519524333466131","0.019394117443469673","0.011931001236437418","0.2","0.6153846153846154","0.30188679245283023","0.8461538461538461","2.9999999976923073","0.8461538461538461","1.0","0.8664122819900513","0.8905913829803467","0.8783354759216309"
"DeepSeek","Summarise","Volunteer 5","B8","16","16","0.06550355848471806","0.0302547976992243","0.011107724877114328","0.006856251117209157","0.7333333333333333","0.2619047619047619","0.38596491228070173","1.0","0.39024390234384293","1.0","1.0","0.9270059466362","0.900348424911499","0.9134827256202698"
"DeepSeek","Summarise","Volunteer 5","B10","13","13","0.05355553949896621","0.03218287395810994","0.022189685897702944","0.010611150912651982","0.9230769230769231","0.2926829268292683","0.4444444444444444","1.0","0.3170731706543724","1.0","1.0","0.8922814130783081","0.8677945137023926","0.8798676133155823"
"DeepSeek","Interpret","Volunteer 5","B15","43","43","0.05923866602926365","0.02680586651994256","0.009629266107438477","0.0058070534586389085","0.14893617021276595","0.09722222222222222","0.11764705882352942","0.9534883720930233","0.5972222221392748","0.9534883720930233","1.0","0.8513791561126709","0.8734991550445557","0.8622973561286926"
"DeepSeek","Interpret","Volunteer 5","B16","44","44","0.15159143965003283","0.01714438040437283","0.008356233269924256","0.0058690970893946846","0.17777777777777778","0.14285714285714285","0.15841584158415842","1.0","0.8461538459911242","1.0","1.0","0.8562666177749634","0.8615274429321289","0.8588889837265015"
"Flash","Idea-to-Text","Volunteer 1","B2","57","57","0.08771929824561403","0.039577974178831465","0.01417473050624679","0.008521924222067866","0.12280701754385964","0.5384615384615384","0.19999999999999998","0.8245614035087719","4.384615381242603","0.8245614035087719","1.0","0.8506370782852173","0.8801334500312805","0.8651338815689087"
"Flash","Idea-to-Text","Volunteer 1","B3","56","56","0.05357142857142857","0.009869275424396536","0.0056501363203612055","0.004295119260690564","0.1724137931034483","0.7142857142857143","0.2777777777777778","0.875","4.307692304378698","0.875","1.0","0.8685073852539062","0.9124193787574768","0.8899220824241638"
"Flash","Summarise","Volunteer 1","B7","19","19","0.03284888736885398","0.01948500782941205","0.006147403983124365","0.003505658226734685","0.5","0.140625","0.21951219512195122","0.9473684210526315","0.3064516128537981","0.9473684210526315","1.0","0.9027791023254395","0.8670976758003235","0.8845787048339844"
"Flash","Summarise","Volunteer 1","B12","25","25","0.18768961288997904","0.07240284005502998","0.0248135284706581","0.014688629463980826","0.19230769230769232","0.14285714285714285","0.16393442622950818","0.88","0.7142857140816327","0.88","1.0","0.9149760007858276","0.895904541015625","0.9053398966789246"
"Flash","Interpret","Volunteer 1","B14","83","83","0.2289156626506024","0.052836109078624655","0.015105167509687293","0.008101616147630962","0.18823529411764706","0.24242424242424243","0.2119205298013245","0.8072289156626506","1.2769230767266273","0.8072289156626506","1.0","0.8816561698913574","0.8931283950805664","0.8873551487922668"
"Flash","Interpret","Volunteer 1","B18","67","67","0.1791044776119403","0.05209322610706233","0.01610211968550498","0.008987052822035917","0.11594202898550725","0.16326530612244897","0.13559322033898305","0.8507462686567164","1.3673469384964598","0.8507462686567164","1.0","0.8576629757881165","0.8892539739608765","0.8731728196144104"
"Flash","Idea-to-Text","Volunteer 2","B5","51","51","0.13725490196078435","0.05239368319955839","0.017760448410451574","0.010393938326032186","0.16363636363636364","0.6428571428571429","0.2608695652173913","0.9215686274509803","3.9230769200591715","0.9215686274509803","1.0","0.8704635500907898","0.912109375","0.8907999396324158"
"Flash","Idea-to-Text","Volunteer 2","B6","39","39","0.15384615384615385","0.0636284762975778","0.022200722459291746","0.01320382335228747","0.225","0.6","0.3272727272727273","0.8717948717948718","3.2499999972916664","0.8717948717948718","1.0","0.8979055881500244","0.9235600233078003","0.9105521440505981"
"Flash","Summarise","Volunteer 2","B9","21","21","0.015646236451366743","0.002069802530221508","0.0010728212976160916","0.0007828830619577297","0.30434782608695654","0.08536585365853659","0.13333333333333333","0.9523809523809523","0.25609756094437836","0.9523809523809523","1.0","0.8633638620376587","0.8430250883102417","0.853073239326477"
"Flash","Summarise","Volunteer 2","B11","21","21","0.047163634241333005","0.03056552839126294","0.009912630609535893","0.005721866278268528","0.36363636363636365","0.14545454545454545","0.2077922077922078","0.9523809523809523","0.3818181817487603","0.9523809523809523","1.0","0.9162205457687378","0.8881866931915283","0.9019858241081238"
"Flash","Interpret","Volunteer 2","B17","57","57","0.12280701754385966","0.014808721943977317","0.007360220454901536","0.005212783368500717","0.1016949152542373","0.16216216216216217","0.125","0.9298245614035088","1.5833333328935184","0.9298245614035088","1.0","0.833193302154541","0.8742542266845703","0.8532300591468811"
"Flash","Interpret","Volunteer 2","B18","67","67","0.1791044776119403","0.05209322610706233","0.01610211968550498","0.008987052822035917","0.11594202898550725","0.16326530612244897","0.13559322033898305","0.8507462686567164","1.3673469384964598","0.8507462686567164","1.0","0.8576629757881165","0.8892539739608765","0.8731728196144104"
"Flash","Idea-to-Text","Volunteer 3","B3","56","56","0.05357142857142857","0.009869275424396536","0.0056501363203612055","0.004295119260690564","0.1724137931034483","0.7142857142857143","0.2777777777777778","0.875","4.307692304378698","0.875","1.0","0.8685073852539062","0.9124193787574768","0.8899220824241638"
"Flash","Idea-to-Text","Volunteer 3","B4","48","48","0.14583333333333334","0.07877609890611013","0.0238054851232383","0.013158447399419156","0.2","0.6666666666666666","0.30769230769230765","0.875","3.4285714261224487","0.875","1.0","0.8662763237953186","0.8916927576065063","0.8788007497787476"
"Flash","Summarise","Volunteer 3","B10","19","19","0.14880640120281208","0.08826764389142172","0.06603471117186747","0.048762099081672415","0.42105263157894735","0.1951219512195122","0.26666666666666666","0.9473684210526315","0.4634146340333135","0.9473684210526315","1.0","0.9045895338058472","0.8657087087631226","0.8847221732139587"
"Flash","Summarise","Volunteer 3","B11","21","21","0.047163634241333005","0.03056552839126294","0.009912630609535893","0.005721866278268528","0.36363636363636365","0.14545454545454545","0.2077922077922078","0.9523809523809523","0.3818181817487603","0.9523809523809523","1.0","0.9162205457687378","0.8881866931915283","0.9019858241081238"
"Flash","Interpret","Volunteer 3","B13","103","103","0.23300970873786409","0.04779549046923515","0.013126556850817712","0.006896251919790638","0.1523809523809524","0.2077922077922078","0.17582417582417587","0.8349514563106796","1.355263157716413","0.8349514563106796","1.0","0.8523108959197998","0.8632388114929199","0.8577401041984558"
"Flash","Interpret","Volunteer 3","B16","77","77","0.1948051948051948","0.05062831468098434","0.015062898838317315","0.008243724881802368","0.12987012987012986","0.17857142857142858","0.15037593984962408","0.7922077922077922","1.4807692304844675","0.7922077922077922","1.0","0.8514597415924072","0.8559683561325073","0.8537080883979797"
"Flash","Idea-to-Text","Volunteer 4","B1","54","54","0.05555555555555554","0.010238251947232517","0.005863398711202374","0.004458815748575231","0.10714285714285714","0.42857142857142855","0.17142857142857143","0.8518518518518519","4.49999999625","0.8518518518518519","1.0","0.8654829263687134","0.8973637819290161","0.881135106086731"
"Flash","Idea-to-Text","Volunteer 4","B6","39","39","0.15384615384615385","0.0636284762975778","0.022200722459291746","0.01320382335228747","0.225","0.6","0.3272727272727273","0.8717948717948718","3.2499999972916664","0.8717948717948718","1.0","0.8979055881500244","0.9235600233078003","0.9105521440505981"
"Flash","Summarise","Volunteer 4","B9","21","21","0.015646236451366743","0.002069802530221508","0.0010728212976160916","0.0007828830619577297","0.30434782608695654","0.08536585365853659","0.13333333333333333","0.9523809523809523","0.25609756094437836","0.9523809523809523","1.0","0.8633638620376587","0.8430250883102417","0.853073239326477"
"Flash","Summarise","Volunteer 4","B12","25","25","0.18768961288997904","0.07240284005502998","0.0248135284706581","0.014688629463980826","0.19230769230769232","0.14285714285714285","0.16393442622950818","0.88","0.7142857140816327","0.88","1.0","0.9149760007858276","0.895904541015625","0.9053398966789246"
"Flash","Interpret","Volunteer 4","B14","83","83","0.2289156626506024","0.052836109078624655","0.015105167509687293","0.008101616147630962","0.18823529411764706","0.24242424242424243","0.2119205298013245","0.8072289156626506","1.2769230767266273","0.8072289156626506","1.0","0.8816561698913574","0.8931283950805664","0.8873551487922668"
"Flash","Interpret","Volunteer 4","B15","80","80","0.225","0.05336760502236151","0.015398802233346127","0.008298364838945669","0.1625","0.18055555555555555","0.17105263157894737","0.7875","1.1111111109567902","0.7875","1.0","0.8705817461013794","0.8869125247001648","0.8786712884902954"
"Flash","Idea-to-Text","Volunteer 5","B1","54","54","0.05555555555555554","0.010238251947232517","0.005863398711202374","0.004458815748575231","0.10714285714285714","0.42857142857142855","0.17142857142857143","0.8518518518518519","4.49999999625","0.8518518518518519","1.0","0.8654829263687134","0.8973637819290161","0.881135106086731"
"Flash","Idea-to-Text","Volunteer 5","B2","57","57","0.08771929824561403","0.039577974178831465","0.01417473050624679","0.008521924222067866","0.12280701754385964","0.5384615384615384","0.19999999999999998","0.8245614035087719","4.384615381242603","0.8245614035087719","1.0","0.8506370782852173","0.8801334500312805","0.8651338815689087"
"Flash","Summarise","Volunteer 5","B8","19","19","0.13227235662472187","0.015193738435575248","0.007527851183309089","0.005379680075982574","0.47368421052631576","0.21428571428571427","0.29508196721311475","1.0","0.4634146340333135","1.0","1.0","0.9276299476623535","0.904018759727478","0.9156721234321594"
"Flash","Summarise","Volunteer 5","B10","19","19","0.14880640120281208","0.08826764389142172","0.06603471117186747","0.048762099081672415","0.42105263157894735","0.1951219512195122","0.26666666666666666","0.9473684210526315","0.4634146340333135","0.9473684210526315","1.0","0.9045895338058472","0.8657087087631226","0.8847221732139587"
"Flash","Interpret","Volunteer 5","B15","80","80","0.225","0.05336760502236151","0.015398802233346127","0.008298364838945669","0.1625","0.18055555555555555","0.17105263157894737","0.7875","1.1111111109567902","0.7875","1.0","0.8705817461013794","0.8869125247001648","0.8786712884902954"
"Flash","Interpret","Volunteer 5","B16","77","77","0.1948051948051948","0.05062831468098434","0.015062898838317315","0.008243724881802368","0.12987012987012986","0.17857142857142858","0.15037593984962408","0.7922077922077922","1.4807692304844675","0.7922077922077922","1.0","0.8514597415924072","0.8559683561325073","0.8537080883979797"
"Qwen","Idea-to-Text","Volunteer 1","B2","56","56","0.12500000000000003","0.08257228238447703","0.0501677864923993","0.02209274791753738","0.17543859649122806","0.7692307692307693","0.2857142857142857","0.8392857142857143","4.307692304378698","0.8392857142857143","1.0","0.8630625605583191","0.9154376983642578","0.8884789347648621"
"Qwen","Idea-to-Text","Volunteer 1","B3","42","42","0.11904761904761905","0.0538850671761303","0.019362389634425284","0.011680274914060781","0.18604651162790697","0.5714285714285714","0.2807017543859649","0.9523809523809523","3.2307692282840237","0.9523809523809523","1.0","0.895592451095581","0.9228622913360596","0.9090229272842407"
"Qwen","Summarise","Volunteer 1","B7","29","29","0.187868407675094","0.09274260121201289","0.04673754224446468","0.018834616153279256","0.43333333333333335","0.203125","0.2765957446808511","0.9310344827586207","0.46774193540842873","0.9310344827586207","1.0","0.9166046977043152","0.889527440071106","0.9028631448745728"
"Qwen","Summarise","Volunteer 1","B12","31","31","0.3685900953565212","0.2545469099956842","0.12522755109205505","0.04982828141640415","0.4375","0.4","0.41791044776119407","0.9354838709677419","0.8857142854612244","0.9354838709677419","1.0","0.9297161102294922","0.9210518002510071","0.9253637194633484"
"Qwen","Interpret","Volunteer 1","B14","98","98","0.17346938775510204","0.04228881889649846","0.012304386356082664","0.006654479144125049","0.16831683168316833","0.25757575757575757","0.20359281437125748","0.8061224489795918","1.5076923074603552","0.8061224489795918","1.0","0.8709722757339478","0.9000343084335327","0.8852648138999939"
